Frequency(Hz)	Channel 1(V)	
57.4219	0.000773639	
57.4707	0.000727213	
57.5195	0.000822751	
57.5684	0.000901551	
57.6172	0.000810632	
57.666	0.000715058	
57.7148	0.000783387	
57.7637	0.000883368	
57.8125	0.000847554	
57.8613	0.000726458	
57.9102	0.000740647	
57.959	0.00085578	
58.0078	0.000876266	
58.0566	0.000747936	
58.1055	0.000706077	
58.1543	0.000806024	
58.2031	0.000888911	
58.252	0.000787055	
58.3008	0.000690882	
58.3496	0.000742618	
58.3984	0.000871275	
58.4473	0.000843331	
58.4961	0.000677841	
58.5449	0.000688519	
58.5938	0.000821574	
58.6426	0.00088174	
58.6914	0.000729207	
58.7402	0.000658548	
58.7891	0.000761435	
58.8379	0.000878688	
58.8867	0.000800508	
58.9355	0.000554998	
58.9844	0.000718977	
59.0332	0.000856746	
59.082	0.000730386	
59.1309	0.00046993	
59.1797	0.000836561	
59.2285	0.00248855	
59.2773	0.000965738	
59.3262	0.000743365	
59.375	0.000938484	
59.4238	0.000990431	
59.4727	0.00093631	
59.5215	0.000751567	
59.5703	0.000808614	
59.6191	0.000916214	
59.668	0.000914466	
59.7168	0.000791315	
59.7656	0.000781764	
59.8145	0.000847142	
59.8633	0.000893111	
59.9121	0.000822633	
59.9609	0.000721649	
60.0098	0.000837925	
60.0586	0.000875719	
60.1074	0.000836731	
60.1563	0.000742352	
60.2051	0.000755361	
60.2539	0.000846286	
60.3027	0.000865677	
60.3516	0.000769297	
60.4004	0.000716247	
60.4492	0.000811485	
60.498	0.000873331	
60.5469	0.000809082	
60.5957	0.00071471	
60.6445	0.000775944	
60.6934	0.00085583	
60.7422	0.000836381	
60.791	0.000743659	
60.8398	0.000726529	
60.8887	0.000840668	
60.9375	0.000857569	
60.9863	0.000761779	
61.0352	0.000709428	
61.084	0.000801141	
61.1328	0.00085931	
61.1816	0.000789765	
61.2305	0.000704563	
61.2793	0.000764588	
61.3281	0.000853661	
61.377	0.000819558	
61.4258	0.000710774	
61.4746	0.000730917	
61.5234	0.000832953	
61.5723	0.000833281	
61.6211	0.000741563	
61.6699	0.000704557	
61.7188	0.000804413	
61.7676	0.000846299	
61.8164	0.000771964	
61.8652	0.00069713	
61.9141	0.000761747	
61.9629	0.000840543	
62.0117	0.000802201	
62.0605	0.00071085	
62.1094	0.000722182	
62.1582	0.000828128	
62.207	0.00082615	
62.2559	0.000733241	
62.3047	0.000698012	
62.3535	0.000793557	
62.4023	0.000839431	
62.4512	0.00075983	
62.5	0.000686269	
62.5488	0.00075999	
62.5977	0.00084066	
62.6465	0.000785972	
62.6953	0.000692307	
62.7441	0.000726906	
62.793	0.000828222	
62.8418	0.000806741	
62.8906	0.000710324	
62.9395	0.00069975	
62.9883	0.0007972	
63.0371	0.000827465	
63.0859	0.000736557	
63.1348	0.000686218	
63.1836	0.000761495	
63.2324	0.00083049	
63.2813	0.000769837	
63.3301	0.000683866	
63.3789	0.00072308	
63.4277	0.000819262	
63.4766	0.00080106	
63.5254	0.000700322	
63.5742	0.000694388	
63.623	0.00079676	
63.6719	0.000821097	
63.7207	0.000731616	
63.7695	0.000679499	
63.8184	0.000761258	
63.8672	0.000831597	
63.916	0.000765818	
63.9648	0.000674619	
64.0137	0.000731076	
64.0625	0.000819406	
64.1113	0.00079407	
64.1602	0.000688743	
64.209	0.000693072	
64.2578	0.000800978	
64.3066	0.000842324	
64.3555	0.000702758	
64.4043	0.000664048	
64.4531	0.000804374	
64.502	0.000954205	
64.5508	0.000841342	
64.5996	0.000913543	
64.6484	0.00064165	
64.6973	0.000740827	
64.7461	0.000736904	
64.7949	0.000675141	
64.8438	0.000677412	
64.8926	0.00077417	
64.9414	0.000759225	
64.9902	0.000681393	
65.0391	0.000674997	
65.0879	0.000749819	
65.1367	0.000775329	
65.1855	0.000704871	
65.2344	0.000663808	
65.2832	0.000726374	
65.332	0.000785421	
65.3809	0.000735048	
65.4297	0.000662969	
65.4785	0.000702234	
65.5273	0.000774987	
65.5762	0.000762454	
65.625	0.000675971	
65.6738	0.000675373	
65.7227	0.000755576	
65.7715	0.000778615	
65.8203	0.000702112	
65.8691	0.000657785	
65.918	0.000730004	
65.9668	0.000781356	
66.0156	0.000726298	
66.0645	0.000657674	
66.1133	0.000700588	
66.1621	0.000770413	
66.2109	0.000754148	
66.2598	0.00066574	
66.3086	0.000676888	
66.3574	0.000754224	
66.4063	0.000768576	
66.4551	0.000689424	
66.5039	0.000654808	
66.5527	0.000728813	
66.6016	0.00077671	
66.6504	0.000711867	
66.6992	0.000646759	
66.748	0.000702905	
66.7969	0.000771221	
66.8457	0.000741657	
66.8945	0.000652763	
66.9434	0.000672927	
66.9922	0.000757965	
67.041	0.000757	
67.0898	0.000672005	
67.1387	0.000653434	
67.1875	0.000736876	
67.2363	0.000764874	
67.2852	0.000698558	
67.334	0.000640984	
67.3828	0.000705529	
67.4316	0.00076623	
67.4805	0.000723592	
67.5293	0.000649078	
67.5781	0.000677868	
67.627	0.00075186	
67.6758	0.000743239	
67.7246	0.000667004	
67.7734	0.000649465	
67.8223	0.000733046	
67.8711	0.000756046	
67.9199	0.000683879	
67.9688	0.000640635	
68.0176	0.000706666	
68.0664	0.000762295	
68.1152	0.000708618	
68.1641	0.000638401	
68.2129	0.00067617	
68.2617	0.000760304	
68.3105	0.000730432	
68.3594	0.000650962	
68.4082	0.00065383	
68.457	0.000741839	
68.5059	0.000750657	
68.5547	0.000666126	
68.6035	0.000638976	
68.6523	0.000716075	
68.7012	0.000759237	
68.75	0.00069168	
68.7988	0.000636117	
68.8477	0.000686381	
68.8965	0.000758724	
68.9453	0.000707736	
68.9941	0.000644778	
69.043	0.000660197	
69.0918	0.000753728	
69.1406	0.000720649	
69.1895	0.000646137	
69.2383	0.000657455	
69.2871	0.000720496	
69.3359	0.000736645	
69.3848	0.000639526	
69.4336	0.000638686	
69.4824	0.000704811	
69.5313	0.000764238	
69.5801	0.000672058	
69.6289	0.000612541	
69.6777	0.000734548	
69.7266	0.000759079	
69.7754	0.000727108	
69.8242	0.000645959	
69.873	0.000793014	
69.9219	0.000914344	
69.9707	0.000787805	
70.0195	0.00112407	
70.0684	0.000733615	
70.1172	0.000508406	
70.166	0.000685249	
70.2148	0.00074954	
70.2637	0.000665431	
70.3125	0.000594728	
70.3613	0.000692963	
70.4102	0.000735638	
70.459	0.000675266	
70.5078	0.000600362	
70.5566	0.000701671	
70.6055	0.000744864	
70.6543	0.000689584	
70.7031	0.00061304	
70.752	0.000647273	
70.8008	0.000740479	
70.8496	0.000698518	
70.8984	0.000622322	
70.9473	0.000629054	
70.9961	0.000715259	
71.0449	0.000714465	
71.0938	0.000642139	
71.1426	0.00061661	
71.1914	0.000684219	
71.2402	0.000720727	
71.2891	0.000662937	
71.3379	0.000612614	
71.3867	0.00066158	
71.4355	0.000723867	
71.4844	0.000682851	
71.5332	0.000612835	
71.582	0.00064826	
71.6309	0.000705924	
71.6797	0.000700564	
71.7285	0.000635999	
71.7773	0.000623814	
71.8262	0.000691662	
71.875	0.00071518	
71.9238	0.000651147	
71.9727	0.000608383	
72.0215	0.000670453	
72.0703	0.000719006	
72.1191	0.000675419	
72.168	0.00061294	
72.2168	0.000640574	
72.2656	0.000708854	
72.3145	0.000696539	
72.3633	0.000616128	
72.4121	0.000623733	
72.4609	0.00069345	
72.5098	0.000708455	
72.5586	0.000636619	
72.6074	0.000608585	
72.6563	0.000671902	
72.7051	0.000711589	
72.7539	0.000658268	
72.8027	0.000600947	
72.8516	0.000652111	
72.9004	0.00070315	
72.9492	0.000680508	
72.998	0.000609525	
73.0469	0.000628947	
73.0957	0.000690907	
73.1445	0.000695524	
73.1934	0.000625219	
73.2422	0.000608672	
73.291	0.000672132	
73.3398	0.000699837	
73.3887	0.000650604	
73.4375	0.000598753	
73.4863	0.000648196	
73.5352	0.000704279	
73.584	0.000672783	
73.6328	0.000602848	
73.6816	0.000625745	
73.7305	0.00069117	
73.7793	0.000689559	
73.8281	0.000618212	
73.877	0.000603319	
73.9258	0.000676295	
73.9746	0.000695199	
74.0234	0.000636686	
74.0723	0.000593624	
74.1211	0.000652062	
74.1699	0.000692701	
74.2188	0.000656299	
74.2676	0.000596687	
74.3164	0.000629167	
74.3652	0.00068768	
74.4141	0.000673712	
74.4629	0.000605738	
74.5117	0.00061004	
74.5605	0.000676735	
74.6094	0.000681537	
74.6582	0.000621919	
74.707	0.000603407	
74.7559	0.000657934	
74.8047	0.000687459	
74.8535	0.000641325	
74.9023	0.000595323	
74.9512	0.000635332	
75	0.000678804	
75.0488	0.000646424	
75.0977	0.000614248	
75.1465	0.000606442	
75.1953	0.000647436	
75.2441	0.000642904	
75.293	0.000655532	
75.3418	0.000782352	
75.3906	0.000744286	
75.4395	0.000703062	
75.4883	0.000655852	
75.5371	0.000586211	
75.5859	0.000641529	
75.6348	0.000686248	
75.6836	0.000671654	
75.7324	0.00059175	
75.7813	0.000602167	
75.8301	0.000679561	
75.8789	0.000683303	
75.9277	0.000603281	
75.9766	0.000582154	
76.0254	0.000654491	
76.0742	0.000687275	
76.123	0.000630479	
76.1719	0.000577547	
76.2207	0.00062937	
76.2695	0.000689234	
76.3184	0.000647284	
76.3672	0.000585777	
76.416	0.000605593	
76.4648	0.000673412	
76.5137	0.000665436	
76.5625	0.000600699	
76.6113	0.000587644	
76.6602	0.000656029	
76.709	0.000678877	
76.7578	0.000619494	
76.8066	0.000577286	
76.8555	0.000632377	
76.9043	0.000680039	
76.9531	0.000636627	
77.002	0.000581548	
77.0508	0.000608346	
77.0996	0.000670183	
77.1484	0.000654853	
77.1973	0.000587978	
77.2461	0.000587876	
77.2949	0.000655658	
77.3438	0.000666635	
77.3926	0.00060915	
77.4414	0.000576632	
77.4902	0.000634319	
77.5391	0.000673655	
77.5879	0.000628952	
77.6367	0.000575731	
77.6855	0.000608922	
77.7344	0.000665707	
77.7832	0.000650049	
77.832	0.000583527	
77.8809	0.000585599	
77.9297	0.000655486	
77.9785	0.000664108	
78.0273	0.000597377	
78.0762	0.000575556	
78.125	0.000634194	
78.1738	0.000669669	
78.2227	0.000619415	
78.2715	0.000570505	
78.3203	0.000611827	
78.3691	0.000667877	
78.418	0.000639158	
78.4668	0.000576064	
78.5156	0.000596985	
78.5645	0.000651359	
78.6133	0.0006548	
78.6621	0.000589762	
78.7109	0.000573668	
78.7598	0.000635238	
78.8086	0.000662352	
78.8574	0.000611881	
78.9063	0.000567673	
78.9551	0.000610685	
79.0039	0.000657772	
79.0527	0.000633829	
79.1016	0.000572482	
79.1504	0.000588455	
79.1992	0.000648811	
79.248	0.000654194	
79.2969	0.000586607	
79.3457	0.000575471	
79.3945	0.000634356	
79.4434	0.000659122	
79.4922	0.000610367	
79.541	0.000568159	
79.5898	0.000618858	
79.6387	0.000659323	
79.6875	0.000635	
79.7363	0.000566425	
79.7852	0.0005983	
79.834	0.000651937	
79.8828	0.000657293	
79.9316	0.000585355	
79.9805	0.000576488	
80.0293	0.000650418	
80.0781	0.000663838	
80.127	0.000616535	
80.1758	0.000550861	
80.2246	0.000619559	
80.2734	0.000660819	
80.3223	0.000648964	
80.3711	0.000587157	
80.4199	0.000583836	
80.4688	0.000667734	
80.5176	0.000701049	
80.5664	0.000679181	
80.6152	0.000648514	
80.6641	0.00069961	
80.7129	0.00127472	
80.7617	0.000298125	
80.8105	0.000484916	
80.8594	0.000685587	
80.9082	0.000562828	
80.957	0.000479062	
81.0059	0.000511103	
81.0547	0.000595865	
81.1035	0.000611739	
81.1523	0.000570986	
81.2012	0.000509748	
81.25	0.000572064	
81.2988	0.000605353	
81.3477	0.000615879	
81.3965	0.000544756	
81.4453	0.000555263	
81.4941	0.000613381	
81.543	0.000617642	
81.5918	0.000573038	
81.6406	0.000535858	
81.6895	0.000597232	
81.7383	0.000626019	
81.7871	0.000593933	
81.8359	0.000534436	
81.8848	0.000575745	
81.9336	0.000628131	
81.9824	0.000606178	
82.0313	0.000541339	
82.0801	0.000550656	
82.1289	0.000618971	
82.1777	0.000619357	
82.2266	0.000557737	
82.2754	0.000537172	
82.3242	0.000592903	
82.373	0.000631124	
82.4219	0.000579049	
82.4707	0.000529539	
82.5195	0.000575048	
82.5684	0.000627904	
82.6172	0.00059592	
82.666	0.00053963	
82.7148	0.0005535	
82.7637	0.000617102	
82.8125	0.000613814	
82.8613	0.000556173	
82.9102	0.000540316	
82.959	0.000603518	
83.0078	0.00062276	
83.0566	0.000572087	
83.1055	0.000537556	
83.1543	0.000577501	
83.2031	0.000621547	
83.252	0.000592149	
83.3008	0.000537179	
83.3496	0.000555873	
83.3984	0.000615091	
83.4473	0.000609775	
83.4961	0.000549552	
83.5449	0.000539983	
83.5938	0.000596341	
83.6426	0.000621563	
83.6914	0.000566973	
83.7402	0.00052942	
83.7891	0.00057499	
83.8379	0.000624417	
83.8867	0.000581801	
83.9355	0.000533039	
83.9844	0.000557569	
84.0332	0.000614069	
84.082	0.000601423	
84.1309	0.000541649	
84.1797	0.000543094	
84.2285	0.000598759	
84.2773	0.0006112	
84.3262	0.00055735	
84.375	0.000532369	
84.4238	0.000578525	
84.4727	0.000617236	
84.5215	0.000574851	
84.5703	0.000530471	
84.6191	0.00056109	
84.668	0.000611057	
84.7168	0.000594037	
84.7656	0.000535238	
84.8145	0.000543967	
84.8633	0.000596896	
84.9121	0.000607419	
84.9609	0.00054916	
85.0098	0.00052726	
85.0586	0.000579692	
85.1074	0.000613269	
85.1563	0.000565701	
85.2051	0.000521697	
85.2539	0.000557498	
85.3027	0.000608698	
85.3516	0.000588865	
85.4004	0.000524898	
85.4492	0.000535937	
85.498	0.000596246	
85.5469	0.000603489	
85.5957	0.00054272	
85.6445	0.000523313	
85.6934	0.000575609	
85.7422	0.000609187	
85.791	0.000562806	
85.8398	0.00050334	
85.8887	0.000558285	
85.9375	0.000600988	
85.9863	0.000563681	
86.0352	0.000480564	
86.084	0.000454542	
86.1328	0.000751212	
86.1816	0.000610717	
86.2305	0.000536105	
86.2793	0.000556719	
86.3281	0.000601026	
86.377	0.000611549	
86.4258	0.000550199	
86.4746	0.000534135	
86.5234	0.000580493	
86.5723	0.000608116	
86.6211	0.000569929	
86.6699	0.000532886	
86.7188	0.000555372	
86.7676	0.00060011	
86.8164	0.000583345	
86.8652	0.000532598	
86.9141	0.00053911	
86.9629	0.000587597	
87.0117	0.000592605	
87.0605	0.000545026	
87.1094	0.000524087	
87.1582	0.000571366	
87.207	0.000600334	
87.2559	0.000561939	
87.3047	0.00052038	
87.3535	0.00055632	
87.4023	0.00059683	
87.4512	0.000579495	
87.5	0.000526209	
87.5488	0.000536405	
87.5977	0.000587761	
87.6465	0.000589724	
87.6953	0.000539067	
87.7441	0.000523112	
87.793	0.000574277	
87.8418	0.000597155	
87.8906	0.000552083	
87.9395	0.00051822	
87.9883	0.000553868	
88.0371	0.000594938	
88.0859	0.000569198	
88.1348	0.000518336	
88.1836	0.000537406	
88.2324	0.000588951	
88.2813	0.000582606	
88.3301	0.000530018	
88.3789	0.000521595	
88.4277	0.000576609	
88.4766	0.000587301	
88.5254	0.000545636	
88.5742	0.000514439	
88.623	0.000556998	
88.6719	0.000592932	
88.7207	0.000561164	
88.7695	0.000516793	
88.8184	0.000537558	
88.8672	0.00058498	
88.916	0.000575475	
88.9648	0.000524933	
89.0137	0.000519382	
89.0625	0.000574679	
89.1113	0.000584017	
89.1602	0.000541006	
89.209	0.000510968	
89.2578	0.000555802	
89.3066	0.000591627	
89.3555	0.000552469	
89.4043	0.000510961	
89.4531	0.000539285	
89.502	0.000586581	
89.5508	0.000568458	
89.5996	0.000516737	
89.6484	0.000524246	
89.6973	0.00057602	
89.7461	0.000580397	
89.7949	0.000527056	
89.8438	0.000512219	
89.8926	0.000562392	
89.9414	0.000582148	
89.9902	0.000544362	
90.0391	0.000509933	
90.0879	0.000541886	
90.1367	0.000584068	
90.1855	0.000559741	
90.2344	0.000509139	
90.2832	0.000525414	
90.332	0.000578183	
90.3809	0.000577462	
90.4297	0.000519256	
90.4785	0.000516366	
90.5273	0.000560313	
90.5762	0.000585633	
90.625	0.00053862	
90.6738	0.000510725	
90.7227	0.000547273	
90.7715	0.00058797	
90.8203	0.000563828	
90.8691	0.000507715	
90.918	0.000545116	
90.9668	0.000576637	
91.0156	0.000574346	
91.0645	0.00050697	
91.1133	0.000519975	
91.1621	0.000582784	
91.2109	0.000596609	
91.2598	0.000495881	
91.3086	0.000494103	
91.3574	0.000610908	
91.4063	0.000726422	
91.4551	0.000478496	
91.5039	0.00111554	
91.5527	0.000319228	
91.6016	0.000473198	
91.6504	0.000607501	
91.6992	0.000534653	
91.748	0.000469667	
91.7969	0.000530864	
91.8457	0.000562863	
91.8945	0.000520918	
91.9434	0.000502142	
91.9922	0.000514398	
92.041	0.000560768	
92.0898	0.000523227	
92.1387	0.000503167	
92.1875	0.000514734	
92.2363	0.000560645	
92.2852	0.00054749	
92.334	0.000501983	
92.3828	0.000513455	
92.4316	0.00054477	
92.4805	0.000561282	
92.5293	0.000515494	
92.5781	0.000504073	
92.627	0.000533352	
92.6758	0.000562287	
92.7246	0.00053495	
92.7734	0.000500065	
92.8223	0.000518711	
92.8711	0.000557586	
92.9199	0.000546938	
92.9688	0.000504332	
93.0176	0.000507125	
93.0664	0.000547625	
93.1152	0.000555455	
93.1641	0.000510731	
93.2129	0.000499311	
93.2617	0.00053379	
93.3105	0.000557389	
93.3594	0.000529007	
93.4082	0.000491945	
93.457	0.000520846	
93.5059	0.000556392	
93.5547	0.000537466	
93.6035	0.000493913	
93.6523	0.00050705	
93.7012	0.000548556	
93.75	0.000551557	
93.7988	0.000503704	
93.8477	0.000495614	
93.8965	0.000540795	
93.9453	0.00055728	
93.9941	0.000515425	
94.043	0.000490815	
94.0918	0.0005237	
94.1406	0.000555184	
94.1895	0.000531344	
94.2383	0.000493697	
94.2871	0.000509433	
94.3359	0.000549584	
94.3848	0.000540955	
94.4336	0.000499493	
94.4824	0.000497859	
94.5313	0.000539114	
94.5801	0.000548039	
94.6289	0.000516346	
94.6777	0.000489104	
94.7266	0.000525601	
94.7754	0.000553313	
94.8242	0.000522973	
94.873	0.000489941	
94.9219	0.000509135	
94.9707	0.000549425	
95.0195	0.000536905	
95.0684	0.000493367	
95.1172	0.000495051	
95.166	0.000541649	
95.2148	0.000545469	
95.2637	0.00050241	
95.3125	0.000487459	
95.3613	0.000528149	
95.4102	0.000548197	
95.459	0.000515159	
95.5078	0.000486169	
95.5566	0.000511052	
95.6055	0.000549182	
95.6543	0.000529618	
95.7031	0.000488494	
95.752	0.000498532	
95.8008	0.000539934	
95.8496	0.000537224	
95.8984	0.00049836	
95.9473	0.000488009	
95.9961	0.000528054	
96.0449	0.000542547	
96.0938	0.000509746	
96.1426	0.000485031	
96.1914	0.000512712	
96.2402	0.00054104	
96.2891	0.000517091	
96.3379	0.000489633	
96.3867	0.000498696	
96.4355	0.000538017	
96.4844	0.000528707	
96.5332	0.000488999	
96.582	0.000493249	
96.6309	0.000525378	
96.6797	0.000539346	
96.7285	0.000494705	
96.7773	0.00047425	
96.8262	0.000510521	
96.875	0.000401512	
96.9238	0.000587293	
96.9727	0.000497729	
97.0215	0.00048181	
97.0703	0.000538441	
97.1191	0.000539182	
97.168	0.000496193	
97.2168	0.000482604	
97.2656	0.000527829	
97.3145	0.000539265	
97.3633	0.000506662	
97.4121	0.000474812	
97.4609	0.000517871	
97.5098	0.000541913	
97.5586	0.000516151	
97.6074	0.000478178	
97.6563	0.000499715	
97.7051	0.000540099	
97.7539	0.000527321	
97.8027	0.000484167	
97.8516	0.000484685	
97.9004	0.000528416	
97.9492	0.000535469	
97.998	0.000494653	
98.0469	0.000479102	
98.0957	0.000513242	
98.1445	0.000538947	
98.1934	0.000507502	
98.2422	0.000475862	
98.291	0.000501816	
98.3398	0.00053594	
98.3887	0.000519464	
98.4375	0.000480119	
98.4863	0.000486153	
98.5352	0.000527721	
98.584	0.000530154	
98.6328	0.000489222	
98.6816	0.000479244	
98.7305	0.000513703	
98.7793	0.000533811	
98.8281	0.000503319	
98.877	0.000473254	
98.9258	0.000499387	
98.9746	0.000534213	
99.0234	0.000514323	
99.0723	0.000474016	
99.1211	0.000488177	
99.1699	0.000527054	
99.2188	0.00052507	
99.2676	0.000481707	
99.3164	0.000476971	
99.3652	0.00051546	
99.4141	0.000532453	
99.4629	0.000494278	
99.5117	0.000468384	
99.5605	0.000503694	
99.6094	0.000530903	
99.6582	0.000508055	
99.707	0.000469986	
99.7559	0.000489845	
99.8047	0.000524498	
99.8535	0.000518355	
99.9023	0.000477316	
99.9512	0.00047795	
100	0.000515304	
100.049	0.000524736	
100.098	0.000489979	
100.146	0.000470986	
100.195	0.000504183	
100.244	0.000526962	
100.293	0.00050252	
100.342	0.000468332	
100.391	0.000488649	
100.439	0.000523215	
100.488	0.000515317	
100.537	0.000475976	
100.586	0.000477241	
100.635	0.0005126	
100.684	0.000523113	
100.732	0.000480846	
100.781	0.000465266	
100.83	0.000503596	
100.879	0.000523248	
100.928	0.000496045	
100.977	0.000464804	
101.025	0.000486002	
101.074	0.000519604	
101.123	0.000505278	
101.172	0.000470958	
101.221	0.000474894	
101.27	0.000511757	
101.318	0.0005112	
101.367	0.000476531	
101.416	0.000464975	
101.465	0.000499963	
101.514	0.000511562	
101.563	0.000486985	
101.611	0.000469109	
101.66	0.000484689	
101.709	0.000520725	
101.758	0.000495943	
101.807	0.000471933	
101.855	0.000467246	
101.904	0.000498984	
101.953	0.00049873	
102.002	0.000497187	
102.051	0.000439737	
102.1	0.000439064	
102.148	0.000469634	
102.197	0.000583632	
102.246	0.000457166	
102.295	0.000825001	
102.344	0.000540206	
102.393	0.000471002	
102.441	0.00048094	
102.49	0.000530388	
102.539	0.000524817	
102.588	0.000517203	
102.637	0.000472588	
102.686	0.000474992	
102.734	0.000529245	
102.783	0.000519909	
102.832	0.000480624	
102.881	0.000454437	
102.93	0.000503122	
102.979	0.000522907	
103.027	0.000493361	
103.076	0.000456289	
103.125	0.000480655	
103.174	0.000528302	
103.223	0.000500553	
103.271	0.000465135	
103.32	0.000468828	
103.369	0.00051949	
103.418	0.000510781	
103.467	0.000473353	
103.516	0.000462861	
103.564	0.000504138	
103.613	0.000519329	
103.662	0.000483351	
103.711	0.000458739	
103.76	0.00048845	
103.809	0.000520688	
103.857	0.000494301	
103.906	0.000458731	
103.955	0.000473024	
104.004	0.000515625	
104.053	0.000505575	
104.102	0.000465107	
104.15	0.000463709	
104.199	0.000501567	
104.248	0.000512818	
104.297	0.000477404	
104.346	0.000454911	
104.395	0.000487014	
104.443	0.000514118	
104.492	0.00049177	
104.541	0.000454344	
104.59	0.000473483	
104.639	0.000508529	
104.688	0.000502622	
104.736	0.000463434	
104.785	0.000460249	
104.834	0.000500442	
104.883	0.000512197	
104.932	0.00047064	
104.98	0.000455699	
105.029	0.000485623	
105.078	0.000515048	
105.127	0.000483596	
105.176	0.000452621	
105.225	0.000474006	
105.273	0.00051085	
105.322	0.00049499	
105.371	0.000455306	
105.42	0.000464386	
105.469	0.000500092	
105.518	0.000506396	
105.566	0.000466986	
105.615	0.000454396	
105.664	0.000488129	
105.713	0.000508785	
105.762	0.000478819	
105.811	0.000450348	
105.859	0.000475224	
105.908	0.000504345	
105.957	0.000493109	
106.006	0.000452719	
106.055	0.000462442	
106.104	0.000499853	
106.152	0.000501065	
106.201	0.000461175	
106.25	0.000451442	
106.299	0.000490024	
106.348	0.000504444	
106.396	0.000474557	
106.445	0.000448216	
106.494	0.000477041	
106.543	0.000507062	
106.592	0.000488038	
106.641	0.00045135	
106.689	0.000464232	
106.738	0.000501047	
106.787	0.000497866	
106.836	0.000457027	
106.885	0.000449809	
106.934	0.000490981	
106.982	0.000502792	
107.031	0.000470021	
107.08	0.000444175	
107.129	0.000478889	
107.178	0.000502519	
107.227	0.000482523	
107.275	0.000448919	
107.324	0.000462839	
107.373	0.00050054	
107.422	0.000498649	
107.471	0.000461839	
107.52	0.00045705	
107.568	0.000486664	
107.617	0.000540703	
107.666	0.000359146	
107.715	0.000447959	
107.764	0.000491075	
107.813	0.000487334	
107.861	0.000461469	
107.91	0.000442039	
107.959	0.000466391	
108.008	0.000494745	
108.057	0.000480144	
108.105	0.00044258	
108.154	0.000454349	
108.203	0.000486782	
108.252	0.000492322	
108.301	0.00045572	
108.35	0.000445654	
108.398	0.000479598	
108.447	0.000494571	
108.496	0.000467915	
108.545	0.000439882	
108.594	0.000466221	
108.643	0.000493745	
108.691	0.000478887	
108.74	0.000443061	
108.789	0.000453026	
108.838	0.000488721	
108.887	0.000486961	
108.936	0.000449164	
108.984	0.000443595	
109.033	0.000481365	
109.082	0.000493109	
109.131	0.000462495	
109.18	0.00043909	
109.229	0.000466952	
109.277	0.000492687	
109.326	0.000473742	
109.375	0.000439795	
109.424	0.000454014	
109.473	0.000491593	
109.521	0.000483369	
109.57	0.000445709	
109.619	0.000444373	
109.668	0.000482961	
109.717	0.000489206	
109.766	0.000455848	
109.814	0.000438121	
109.863	0.000471639	
109.912	0.000491383	
109.961	0.000465695	
110.01	0.00043874	
110.059	0.000456387	
110.107	0.000488504	
110.156	0.000476221	
110.205	0.000444588	
110.254	0.000443909	
110.303	0.000481416	
110.352	0.000483612	
110.4	0.000450339	
110.449	0.000438612	
110.498	0.000469665	
110.547	0.000490617	
110.596	0.000459284	
110.645	0.000436656	
110.693	0.000455462	
110.742	0.000488471	
110.791	0.000471684	
110.84	0.000436761	
110.889	0.000444827	
110.938	0.000482416	
110.986	0.000481737	
111.035	0.000444842	
111.084	0.000436265	
111.133	0.000471507	
111.182	0.000485171	
111.23	0.000456089	
111.279	0.00043306	
111.328	0.000457201	
111.377	0.000487146	
111.426	0.000466567	
111.475	0.000436007	
111.523	0.00044757	
111.572	0.000478074	
111.621	0.000477196	
111.67	0.000440745	
111.719	0.000434895	
111.768	0.000472685	
111.816	0.000482995	
111.865	0.0004476	
111.914	0.000428457	
111.963	0.000459923	
112.012	0.000483853	
112.061	0.00046069	
112.109	0.000426623	
112.158	0.000443556	
112.207	0.000477689	
112.256	0.000475858	
112.305	0.000426409	
112.354	0.000426734	
112.402	0.000474068	
112.451	0.000479991	
112.5	0.000442851	
112.549	0.000421386	
112.598	0.000463	
112.646	0.000484617	
112.695	0.000451288	
112.744	0.000403821	
112.793	0.000463925	
112.842	0.000482087	
112.891	0.000429189	
112.939	0.000335979	
112.988	0.000443259	
113.037	0.000471323	
113.086	0.000567939	
113.135	0.000475005	
113.184	0.000436887	
113.232	0.000464478	
113.281	0.000504837	
113.33	0.00045752	
113.379	0.000443086	
113.428	0.00046259	
113.477	0.000477276	
113.525	0.000474341	
113.574	0.00044521	
113.623	0.000450943	
113.672	0.00046851	
113.721	0.00047509	
113.77	0.000444301	
113.818	0.000441133	
113.867	0.000465131	
113.916	0.000473114	
113.965	0.000457297	
114.014	0.000433243	
114.063	0.000455431	
114.111	0.000473853	
114.16	0.000462424	
114.209	0.000433326	
114.258	0.000444344	
114.307	0.000473474	
114.355	0.00047019	
114.404	0.000440371	
114.453	0.000435423	
114.502	0.000463636	
114.551	0.000474039	
114.6	0.000451029	
114.648	0.000428072	
114.697	0.000455178	
114.746	0.000476268	
114.795	0.000458666	
114.844	0.000431103	
114.893	0.000443675	
114.941	0.000472251	
114.99	0.000466358	
115.039	0.000434236	
115.088	0.000435018	
115.137	0.000466504	
115.186	0.000470071	
115.234	0.000441824	
115.283	0.000427894	
115.332	0.000455395	
115.381	0.000472346	
115.43	0.000452408	
115.479	0.000425835	
115.527	0.000445478	
115.576	0.00047192	
115.625	0.000460987	
115.674	0.000432076	
115.723	0.00043406	
115.771	0.000465948	
115.82	0.000466813	
115.869	0.000438183	
115.918	0.000426915	
115.967	0.000456729	
